filename,combo,precinct_num,precinct_name,party,governor_vote
Pre_024-Habersham North-3855.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0384.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2593.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-1918.tif,024,01,Habersham North,Rep,Greg Dolezal
Pre_024-Habersham North-3869.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1932.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2585.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3843.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0392.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2591.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3857.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1098.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0386.tif,024,01,Habersham North,Rep,Brad Raffenspe
Pre_024-Habersham North-1926.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3102.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1073.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1715.tif,024,01,Habersham North,Rep,Steve Gooch
Pre_024-Habersham North-3664.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3670.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0379.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1067.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3116.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1729.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2208.tif,024,01,Habersham North,Rep,Blake Tillery
Pre_024-Habersham North-1701.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2220.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-3880.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-2546.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4137.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0437.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0345.tif,024,01,Habersham North,Dem,[unread]
Pre_024-Habersham North-3658.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0351.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2234.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-2552.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3894.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0423.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2787.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-0812.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2963.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4123.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0806.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2977.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-4490.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-4484.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0184.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-3499.tif,024,01,Habersham North,Rep,Steve Gooch
Pre_024-Habersham North-0190.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-3466.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-1271.tif,024,01,Habersham North,Dem,Jason Esteves
Pre_024-Habersham North-4309.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2778.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0609.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1517.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3300.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1503.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3472.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1265.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4453.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-0153.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4335.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2744.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2036.tif,024,01,Habersham North,Dem,Amanda Duffy
Pre_024-Habersham North-0635.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2022.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0621.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3328.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4447.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2750.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4321.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-2988.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1259.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0147.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2817.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4282.tif,024,01,Habersham North,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham North-0966.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0972.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2803.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2181.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0796.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4296.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1488.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1305.tif,024,01,Habersham North,Dem,Jason Esteves
Pre_024-Habersham North-2195.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1463.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3512.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3274.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-4269.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-1477.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3260.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0769.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-1311.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2618.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3506.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0027.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4527.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1339.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-4241.tif,024,01,Habersham North,Rep,Steve Gooch
Pre_024-Habersham North-3248.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4533.tif,024,01,Habersham North,Dem,Jason Esteves
Pre_024-Habersham North-2156.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0999.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0741.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-0755.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-4255.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2142.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2624.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3089.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-0033.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2397.tif,024,01,Habersham North,Dem,Amanda Duffy
Pre_024-Habersham North-1846.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-0580.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4080.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3937.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-3923.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4094.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1107.tif,024,01,Habersham North,Dem,Amanda Duffy
Pre_024-Habersham North-1852.tif,024,01,Habersham North,Rep,John F- Kennedy
Pre_024-Habersham North-2383.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2368.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1661.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3076.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0219.tif,024,01,Habersham North,Rep,[unread]
Pre_024-Habersham North-0594.tif,024,01,Habersham North,Rep,Ken Yasger
Pre_024-Habersham North-3710.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-3704.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1113.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1675.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3062.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0543.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1885.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2354.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0225.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2432.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3738.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0231.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4057.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2340.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2426.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0557.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1649.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-0230.tif,024,01,Habersham North,Dem,Jason Esteves
Pre_024-Habersham North-2427.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-4056.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1648.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3739.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1884.tif,024,01,Habersham North,Dem,Amanda Duffy
Pre_024-Habersham North-1890.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2341.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2355.tif,024,01,Habersham North,Rep,BLANK CONTEST
Pre_024-Habersham North-0224.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2433.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-4042.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0542.tif,024,01,Habersham North,Rep,Steve Gooch
Pre_024-Habersham North-1112.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3063.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1674.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1660.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1106.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-3077.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2369.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3711.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0218.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3922.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-4095.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2382.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1853.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0595.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1847.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3088.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-0581.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4081.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3936.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4532.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2143.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-0754.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-0032.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4254.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2625.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2631.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-1338.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4240.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-4526.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0740.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2157.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0998.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3249.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0768.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1476.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3261.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3507.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2619.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1310.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-1489.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-3275.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-3513.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1304.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1462.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-0797.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-4297.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2180.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4283.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2802.tif,024,01,Habersham North,Dem,Jason Esteves
Pre_024-Habersham North-2194.tif,024,01,Habersham North,Rep,John F- Kennedy
Pre_024-Habersham North-0783.tif,024,01,Habersham North,Rep,BLANK CONTEST
Pre_024-Habersham North-0973.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2816.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-4446.tif,024,01,Habersham North,Dem,[unread]
Pre_024-Habersham North-0967.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-3329.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2037.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2751.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-0620.tif,024,01,Habersham North,Rep,David Clark
Pre_024-Habersham North-0146.tif,024,01,Habersham North,Rep,Greg Dolezal
Pre_024-Habersham North-2989.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1258.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2745.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0152.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0634.tif,024,01,Habersham North,Rep,John F- Kennedy
Pre_024-Habersham North-4334.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2023.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3315.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1502.tif,024,01,Habersham North,Rep,Greg Dolezal
Pre_024-Habersham North-3473.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1264.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2779.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4308.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1516.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3467.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1270.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2792.tif,024,01,Habersham North,Dem,Amanda Duffy
Pre_024-Habersham North-0608.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0191.tif,024,01,Habersham North,Rep,Steve Gooch
Pre_024-Habersham North-0185.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4491.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-3498.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2786.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0807.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0813.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-2976.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4122.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-2962.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3895.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-0344.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0422.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4485.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-2235.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2221.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0436.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0350.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3659.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4136.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1066.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3671.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3881.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0378.tif,024,01,Habersham North,Rep,Rick Jackson
